id;id_doi;status;count
5496;577;Librarian;1
5497;577;Professor > Associate Professor;7
5498;578;Lecturer;1
5499;578;Student  > Doctoral Student;7
5500;578;Researcher;3
5501;578;Professor;4
5502;578;Lecturer > Senior Lecturer;1
5504;578;Unspecified;7
5505;578;Student  > Master;8
5506;578;Student  > Bachelor;6
5507;578;Other;2
5508;578;Student  > Ph. D. Student;36
5509;578;Professor > Associate Professor;6
5510;579;Student  > Master;2
5511;579;Student  > Bachelor;2
5512;579;Student  > Doctoral Student;1
5513;579;Student  > Ph. D. Student;4
5514;580;Lecturer;6
5515;580;Student  > Doctoral Student;23
5516;580;Researcher;14
5517;580;Professor;6
5519;580;Student  > Postgraduate;4
5520;580;Unspecified;8
5521;580;Student  > Master;16
5522;580;Student  > Bachelor;6
5523;580;Other;2
5524;580;Student  > Ph. D. Student;65
5525;580;Professor > Associate Professor;15
5526;581;Student  > Doctoral Student;1
5527;581;Researcher;1
5528;581;Professor;2
5529;581;Unspecified;1
5530;581;Student  > Ph. D. Student;1
5531;581;Professor > Associate Professor;1
5532;582;Lecturer;2
5533;582;Student  > Doctoral Student;3
5534;582;Researcher;2
5535;582;Professor;2
5536;582;Student  > Master;1
5537;582;Student  > Bachelor;1
5538;582;Other;1
5539;582;Student  > Ph. D. Student;4
5540;582;Professor > Associate Professor;4
5541;583;Lecturer;1
5542;583;Student  > Doctoral Student;1
5543;583;Researcher;3
5544;583;Professor;1
5545;583;Unspecified;2
5546;583;Student  > Master;3
5547;583;Other;1
5548;583;Student  > Ph. D. Student;8
5549;583;Professor > Associate Professor;1
5550;584;Lecturer;1
5551;584;Student  > Doctoral Student;7
5552;584;Researcher;2
5553;584;Professor;1
5554;584;Student  > Postgraduate;1
5555;584;Unspecified;1
5556;584;Student  > Bachelor;1
5557;584;Student  > Ph. D. Student;7
5558;584;Professor > Associate Professor;3
5559;585;Student  > Doctoral Student;9
5560;585;Researcher;1
5561;585;Professor;2
5562;585;Unspecified;6
5563;585;Student  > Master;3
5564;585;Student  > Bachelor;2
5565;585;Other;1
5566;585;Student  > Ph. D. Student;15
5567;585;Professor > Associate Professor;5
5568;586;Lecturer;1
5569;586;Student  > Doctoral Student;1
5570;586;Student  > Master;2
5571;586;Professor;2
5572;586;Unspecified;2
5573;586;Researcher;2
5574;586;Student  > Ph. D. Student;14
5575;586;Professor > Associate Professor;2
5576;587;Lecturer;3
5577;587;Student  > Doctoral Student;6
5578;587;Researcher;3
5579;587;Professor;3
5580;587;Student  > Postgraduate;1
5581;587;Unspecified;2
5582;587;Student  > Master;1
5583;587;Student  > Bachelor;1
5584;587;Student  > Ph. D. Student;13
5585;587;Professor > Associate Professor;4
5586;588;Student  > Master;2
5587;588;Student  > Bachelor;3
5588;588;Student  > Doctoral Student;2
5589;588;Professor;1
5590;589;Lecturer;4
5591;589;Student  > Doctoral Student;12
5592;589;Researcher;7
5593;589;Professor;3
5594;589;Lecturer > Senior Lecturer;2
5595;589;Student  > Postgraduate;3
5596;589;Unspecified;5
5597;589;Student  > Master;8
5598;589;Student  > Bachelor;3
5599;589;Other;2
5600;589;Student  > Ph. D. Student;29
5601;589;Professor > Associate Professor;11
5602;590;Lecturer;8
5603;590;Student  > Doctoral Student;39
5604;590;Researcher;23
5605;590;Professor;19
5607;590;Student  > Postgraduate;8
5608;590;Unspecified;11
5609;590;Student  > Master;29
5610;590;Student  > Bachelor;18
5611;590;Other;8
5612;590;Student  > Ph. D. Student;102
5613;590;Librarian;1
5614;590;Professor > Associate Professor;23
5615;591;Lecturer;11
5616;591;Student  > Doctoral Student;43
5617;591;Researcher;19
5618;591;Professor;23
5619;591;Lecturer > Senior Lecturer;4
5620;591;Student  > Postgraduate;7
5621;591;Unspecified;11
5622;591;Student  > Master;41
5623;591;Student  > Bachelor;11
5624;591;Other;1
5625;591;Student  > Ph. D. Student;128
5626;591;Professor > Associate Professor;24
5627;592;Professor;1
5628;592;Student  > Ph. D. Student;2
5629;593;Lecturer;5
5630;593;Student  > Doctoral Student;22
5631;593;Researcher;8
5632;593;Professor;10
5633;593;Lecturer > Senior Lecturer;2
5634;593;Student  > Postgraduate;8
5635;593;Unspecified;7
5636;593;Student  > Master;51
5637;593;Student  > Bachelor;10
5638;593;Other;1
5639;593;Student  > Ph. D. Student;50
5640;593;Professor > Associate Professor;15
5641;594;Lecturer;4
5642;594;Student  > Doctoral Student;10
5643;594;Researcher;4
5644;594;Professor;7
5645;594;Lecturer > Senior Lecturer;1
5646;594;Student  > Postgraduate;1
5647;594;Unspecified;16
5648;594;Student  > Master;9
5649;594;Student  > Bachelor;2
5650;594;Other;3
5651;594;Student  > Ph. D. Student;27
5652;594;Professor > Associate Professor;6
5653;595;Lecturer;10
5654;595;Student  > Doctoral Student;31
5655;595;Researcher;12
5656;595;Professor;16
5657;595;Lecturer > Senior Lecturer;4
5658;595;Student  > Postgraduate;5
5659;595;Unspecified;9
5660;595;Student  > Master;36
5661;595;Student  > Bachelor;12
5662;595;Other;3
5663;595;Student  > Ph. D. Student;93
5664;595;Librarian;2
5665;595;Professor > Associate Professor;16
5666;596;Student  > Doctoral Student;13
5667;596;Researcher;3
5668;596;Professor;4
5669;596;Lecturer > Senior Lecturer;1
5670;596;Student  > Postgraduate;4
5671;596;Unspecified;13
5672;596;Student  > Master;11
5674;596;Other;4
5675;596;Student  > Ph. D. Student;36
5676;596;Professor > Associate Professor;7
5677;597;Lecturer;2
5678;597;Student  > Doctoral Student;8
5679;597;Researcher;4
5680;597;Professor;5
5681;597;Lecturer > Senior Lecturer;3
5682;597;Student  > Postgraduate;1
5683;597;Unspecified;8
5684;597;Student  > Master;14
5685;597;Student  > Bachelor;2
5686;597;Other;2
5687;597;Student  > Ph. D. Student;33
5688;597;Librarian;1
5689;597;Professor > Associate Professor;7
5690;598;Lecturer;4
5691;598;Student  > Doctoral Student;18
5692;598;Researcher;11
5693;598;Professor;10
5694;598;Lecturer > Senior Lecturer;2
5695;598;Student  > Postgraduate;4
5696;598;Unspecified;18
5697;598;Student  > Master;19
5698;598;Student  > Bachelor;5
5699;598;Other;5
5700;598;Student  > Ph. D. Student;56
5701;598;Professor > Associate Professor;9
5702;599;Lecturer;1
5703;599;Student  > Bachelor;1
5704;599;Student  > Doctoral Student;1
5705;599;Unspecified;2
5706;600;Student  > Doctoral Student;5
5707;600;Researcher;1
5708;600;Professor;1
5709;600;Student  > Postgraduate;1
5710;600;Unspecified;4
5711;600;Student  > Master;6
5712;600;Student  > Bachelor;1
5713;600;Student  > Ph. D. Student;8
5714;600;Professor > Associate Professor;2
5715;601;Student  > Master;1
5716;601;Lecturer;1
5717;601;Other;3
5718;601;Student  > Postgraduate;2
5719;601;Unspecified;1
5720;602;Lecturer;10
5721;602;Student  > Doctoral Student;49
5722;602;Researcher;9
5723;602;Professor;5
5724;602;Lecturer > Senior Lecturer;3
5725;602;Student  > Postgraduate;3
5726;602;Unspecified;9
5727;602;Student  > Master;37
5728;602;Student  > Bachelor;3
5729;602;Other;5
5731;602;Librarian;1
5732;602;Professor > Associate Professor;16
5733;603;Lecturer;15
5734;603;Student  > Doctoral Student;35
5735;603;Researcher;6
5736;603;Professor;10
5737;603;Lecturer > Senior Lecturer;4
5738;603;Student  > Postgraduate;7
5739;603;Unspecified;19
5740;603;Student  > Master;41
5741;603;Student  > Bachelor;14
5742;603;Other;5
5743;603;Student  > Ph. D. Student;80
5744;603;Professor > Associate Professor;18
5745;604;Lecturer;6
5746;604;Student  > Doctoral Student;37
5747;604;Researcher;18
5748;604;Professor;13
5749;604;Lecturer > Senior Lecturer;1
5750;604;Student  > Postgraduate;6
5751;604;Unspecified;13
5752;604;Student  > Master;25
5753;604;Student  > Bachelor;9
5754;604;Other;5
5755;604;Student  > Ph. D. Student;70
5756;604;Professor > Associate Professor;11
5757;605;Lecturer;11
5758;605;Student  > Doctoral Student;26
5759;605;Researcher;19
5760;605;Professor;10
5761;605;Lecturer > Senior Lecturer;1
5762;605;Student  > Postgraduate;8
5763;605;Unspecified;13
5764;605;Student  > Master;33
5765;605;Student  > Bachelor;11
5766;605;Other;6
5767;605;Student  > Ph. D. Student;93
5768;605;Professor > Associate Professor;17
5769;606;Lecturer;4
5770;606;Student  > Doctoral Student;8
5771;606;Researcher;4
5772;606;Professor;5
5773;606;Lecturer > Senior Lecturer;1
5774;606;Unspecified;11
5775;606;Student  > Master;9
5776;606;Student  > Bachelor;1
5777;606;Other;1
5778;606;Student  > Ph. D. Student;28
5779;606;Professor > Associate Professor;6
5780;607;Lecturer;1
5781;607;Student  > Doctoral Student;11
5782;607;Researcher;2
5783;607;Professor;6
5784;607;Student  > Postgraduate;1
5785;607;Unspecified;1
5786;607;Student  > Master;5
5787;607;Student  > Bachelor;4
5788;607;Student  > Ph. D. Student;12
5789;607;Professor > Associate Professor;5
5790;608;Student  > Ph. D. Student;1
5791;609;Lecturer;7
5792;609;Student  > Doctoral Student;41
5793;609;Researcher;11
5794;609;Professor;11
5795;609;Lecturer > Senior Lecturer;5
5796;609;Student  > Postgraduate;7
5797;609;Unspecified;11
5798;609;Student  > Master;35
5799;609;Student  > Bachelor;9
5800;609;Other;3
5801;609;Student  > Ph. D. Student;88
5802;609;Librarian;1
5803;609;Professor > Associate Professor;18
5804;610;Professor > Associate Professor;2
5805;610;Lecturer > Senior Lecturer;1
5806;611;Lecturer;8
5807;611;Student  > Doctoral Student;34
5808;611;Researcher;17
5809;611;Professor;15
5810;611;Lecturer > Senior Lecturer;2
5811;611;Student  > Postgraduate;9
5812;611;Unspecified;12
5813;611;Student  > Master;36
5814;611;Student  > Bachelor;10
5815;611;Other;1
5816;611;Student  > Ph. D. Student;109
5817;611;Professor > Associate Professor;22
5818;612;Lecturer;1
5819;612;Student  > Doctoral Student;5
5820;612;Researcher;4
5821;612;Professor;6
5822;612;Lecturer > Senior Lecturer;2
5823;612;Student  > Postgraduate;1
5824;612;Unspecified;10
5825;612;Student  > Master;5
5826;612;Student  > Bachelor;3
5827;612;Other;1
5828;612;Student  > Ph. D. Student;32
5829;612;Librarian;2
5830;612;Professor > Associate Professor;8
5831;613;Lecturer;7
5832;613;Student  > Doctoral Student;24
5833;613;Researcher;12
5834;613;Professor;15
5835;613;Lecturer > Senior Lecturer;4
5836;613;Student  > Postgraduate;3
5837;613;Unspecified;8
5838;613;Student  > Master;25
5839;613;Student  > Bachelor;9
5840;613;Other;2
5841;613;Student  > Ph. D. Student;92
5842;613;Professor > Associate Professor;17
5843;614;Lecturer;2
5844;614;Student  > Doctoral Student;4
5845;614;Researcher;2
5846;614;Professor;4
5847;614;Lecturer > Senior Lecturer;1
5848;614;Student  > Postgraduate;1
5849;614;Unspecified;9
5850;614;Student  > Master;5
5851;614;Student  > Bachelor;5
5852;614;Other;4
5853;614;Student  > Ph. D. Student;19
5854;614;Professor > Associate Professor;5
5855;615;Student  > Master;2
5856;615;Unspecified;3
5857;615;Student  > Ph. D. Student;1
5858;616;Lecturer;1
5859;616;Professor > Associate Professor;1
5860;616;Unspecified;3
5861;617;Professor;2
5862;617;Student  > Doctoral Student;1
5863;617;Unspecified;3
5864;617;Student  > Ph. D. Student;4
5865;618;Student  > Master;1
5866;618;Professor > Associate Professor;1
5867;618;Unspecified;3
5868;618;Student  > Ph. D. Student;5
5869;619;Lecturer;7
5870;619;Student  > Doctoral Student;26
5871;619;Researcher;16
5872;619;Professor;10
5873;619;Lecturer > Senior Lecturer;1
5874;619;Student  > Postgraduate;4
5875;619;Unspecified;12
5876;619;Student  > Master;22
5877;619;Student  > Bachelor;3
5878;619;Other;1
5879;619;Student  > Ph. D. Student;67
5880;619;Librarian;1
5881;619;Professor > Associate Professor;14
5882;620;Lecturer;5
5883;620;Student  > Doctoral Student;16
5884;620;Researcher;4
5885;620;Professor;9
5886;620;Lecturer > Senior Lecturer;1
5887;620;Student  > Postgraduate;3
5888;620;Unspecified;11
5889;620;Student  > Master;20
5890;620;Student  > Bachelor;5
5891;620;Other;3
5892;620;Student  > Ph. D. Student;29
5893;620;Professor > Associate Professor;13
5894;621;Lecturer;3
5895;621;Student  > Doctoral Student;30
5896;621;Researcher;14
5897;621;Professor;9
5898;621;Lecturer > Senior Lecturer;3
5899;621;Student  > Postgraduate;6
5900;621;Unspecified;14
5901;621;Student  > Master;27
5902;621;Student  > Bachelor;14
5903;621;Other;1
5904;621;Student  > Ph. D. Student;93
5905;621;Professor > Associate Professor;23
5906;622;Lecturer;7
5907;622;Student  > Doctoral Student;41
5908;622;Researcher;30
5909;622;Professor;20
5910;622;Lecturer > Senior Lecturer;2
5911;622;Student  > Postgraduate;6
5912;622;Unspecified;27
5913;622;Student  > Master;53
5914;622;Student  > Bachelor;5
5915;622;Other;16
5916;622;Student  > Ph. D. Student;131
5917;622;Professor > Associate Professor;32
5918;623;Lecturer;1
5919;623;Student  > Doctoral Student;16
5920;623;Researcher;9
5921;623;Professor;6
5922;623;Student  > Postgraduate;2
5923;623;Unspecified;13
5924;623;Student  > Master;22
5925;623;Student  > Bachelor;5
5926;623;Other;4
5927;623;Student  > Ph. D. Student;47
5928;623;Professor > Associate Professor;12
5929;624;Lecturer;9
5930;624;Student  > Doctoral Student;16
5931;624;Researcher;9
5932;624;Professor;9
5933;624;Lecturer > Senior Lecturer;4
5934;624;Student  > Postgraduate;1
5935;624;Unspecified;10
5936;624;Student  > Master;14
5937;624;Student  > Bachelor;5
5938;624;Other;2
5939;624;Student  > Ph. D. Student;55
5940;624;Professor > Associate Professor;12
5941;625;Professor;2
5942;625;Student  > Doctoral Student;2
5943;626;Lecturer;1
5944;626;Student  > Doctoral Student;14
5945;626;Researcher;3
5946;626;Professor;3
5947;626;Student  > Postgraduate;1
5948;626;Unspecified;9
5949;626;Student  > Master;9
5950;626;Student  > Bachelor;4
5951;626;Other;2
5952;626;Student  > Ph. D. Student;18
5953;626;Librarian;1
5954;626;Professor > Associate Professor;6
5955;627;Student  > Ph. D. Student;1
5956;628;Lecturer;4
5957;628;Student  > Doctoral Student;11
5958;628;Researcher;5
5959;628;Professor;10
5960;628;Lecturer > Senior Lecturer;1
5961;628;Student  > Postgraduate;4
5962;628;Unspecified;6
5963;628;Student  > Master;13
5964;628;Student  > Bachelor;4
5965;628;Other;3
5966;628;Student  > Ph. D. Student;38
5967;628;Professor > Associate Professor;14
5968;629;Lecturer;4
5969;629;Student  > Doctoral Student;13
5970;629;Researcher;13
5971;629;Professor;3
5972;629;Student  > Postgraduate;4
5973;629;Unspecified;9
5974;629;Student  > Master;12
5975;629;Student  > Bachelor;5
5976;629;Other;2
5977;629;Student  > Ph. D. Student;34
5978;629;Professor > Associate Professor;6
5979;630;Student  > Master;1
5980;630;Student  > Bachelor;1
5981;630;Student  > Doctoral Student;3
5982;630;Unspecified;1
5983;630;Student  > Ph. D. Student;1
5984;631;Lecturer;5
5985;631;Student  > Doctoral Student;44
5986;631;Researcher;15
5987;631;Professor;12
5988;631;Lecturer > Senior Lecturer;2
5989;631;Student  > Postgraduate;6
5990;631;Unspecified;13
5991;631;Student  > Master;47
5992;631;Student  > Bachelor;14
5993;631;Other;5
5994;631;Student  > Ph. D. Student;100
5995;631;Professor > Associate Professor;23
5996;632;Student  > Master;2
5997;632;Lecturer;1
5998;632;Other;1
5999;632;Unspecified;3
6000;632;Student  > Ph. D. Student;3
6001;633;Lecturer;5
6002;633;Student  > Doctoral Student;17
6003;633;Researcher;7
6004;633;Professor;6
6005;633;Student  > Postgraduate;4
6006;633;Unspecified;11
6007;633;Student  > Master;14
6008;633;Student  > Bachelor;3
6009;633;Other;2
6010;633;Student  > Ph. D. Student;27
6011;633;Professor > Associate Professor;8
6012;634;Lecturer;4
6013;634;Student  > Doctoral Student;18
6014;634;Researcher;9
6015;634;Professor;9
6016;634;Lecturer > Senior Lecturer;1
6017;634;Student  > Postgraduate;5
6018;634;Unspecified;17
6019;634;Student  > Master;19
6020;634;Student  > Bachelor;3
6021;634;Other;2
6022;634;Student  > Ph. D. Student;52
6023;634;Professor > Associate Professor;12
6024;635;Lecturer;6
6025;635;Student  > Doctoral Student;11
6026;635;Researcher;7
6027;635;Professor;7
6028;635;Lecturer > Senior Lecturer;2
6029;635;Student  > Postgraduate;2
6030;635;Unspecified;11
6031;635;Student  > Master;10
6032;635;Student  > Bachelor;2
6033;635;Other;5
6034;635;Student  > Ph. D. Student;39
6035;635;Professor > Associate Professor;8
6036;636;Lecturer;12
6037;636;Student  > Doctoral Student;22
6038;636;Researcher;14
6039;636;Professor;13
6040;636;Lecturer > Senior Lecturer;2
6041;636;Student  > Postgraduate;6
6042;636;Unspecified;14
6043;636;Student  > Master;32
6044;636;Student  > Bachelor;9
6045;636;Other;5
6046;636;Student  > Ph. D. Student;68
6047;636;Professor > Associate Professor;12
6048;637;Student  > Postgraduate;1
6049;637;Unspecified;2
6050;638;Student  > Master;4
6051;638;Unspecified;4
6052;638;Researcher;1
6053;638;Student  > Bachelor;2
6054;638;Other;3
6055;638;Student  > Ph. D. Student;20
6056;639;Lecturer;15
6057;639;Student  > Doctoral Student;59
6058;639;Researcher;31
6059;639;Professor;20
6060;639;Lecturer > Senior Lecturer;4
6061;639;Student  > Postgraduate;11
6062;639;Unspecified;6
6063;639;Student  > Master;53
6064;639;Student  > Bachelor;8
6065;639;Other;7
6066;639;Student  > Ph. D. Student;120
6067;639;Professor > Associate Professor;30
6068;640;Lecturer;7
6069;640;Student  > Doctoral Student;44
6070;640;Researcher;11
6072;640;Lecturer > Senior Lecturer;2
6073;640;Student  > Postgraduate;9
6074;640;Unspecified;18
6075;640;Student  > Master;30
6076;640;Student  > Bachelor;15
6077;640;Other;7
6078;640;Student  > Ph. D. Student;78
6079;640;Librarian;1
6080;640;Professor > Associate Professor;21
6081;641;Lecturer;2
6082;641;Student  > Doctoral Student;20
6083;641;Researcher;7
6084;641;Professor;2
6085;641;Student  > Postgraduate;3
6086;641;Unspecified;6
6087;641;Student  > Master;6
6088;641;Student  > Bachelor;3
6089;641;Student  > Ph. D. Student;22
6090;641;Professor > Associate Professor;5
6091;642;Lecturer;3
6092;642;Student  > Doctoral Student;29
6093;642;Researcher;10
6094;642;Professor;6
6095;642;Lecturer > Senior Lecturer;1
6096;642;Student  > Postgraduate;5
6097;642;Unspecified;11
6098;642;Student  > Master;28
6099;642;Student  > Bachelor;2
6100;642;Other;1
6101;642;Student  > Ph. D. Student;55
6102;642;Professor > Associate Professor;11
6103;643;Lecturer;3
6104;643;Student  > Doctoral Student;11
